ID_Estudiante,Universidad,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Nivel_Critico,Nivel_Tecnico,Nivel_Participativo,Nivel_AMI_Global,Riesgo_Total,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Score_Riesgo_Academico,Score_Riesgo_LMS,Riesgo_Acad_Perceptual,Riesgo_Documental
STU_0741,UNMSM,4.8,4.4,4.4,4.533333333333333,Alto,Alto,Alto,Alto,0,5,5,5,4,5,5,5,5,5,4,4,5,1,5,5,5,5,4,5,5,5,4,5,5,5,1,5,5,4,5,1.0,1.0,1.0,1.0
STU_0742,UNMSM,2.9,2.9,2.9,2.9,Bajo,Bajo,Bajo,Bajo,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2.875,3.5,3.75,3.5
STU_0743,UNMSM,4.6,4.2,4.2,4.333333333333333,Alto,Alto,Alto,Alto,0,5,4,5,5,4,5,5,4,5,4,4,5,1,4,5,5,4,5,5,4,5,5,5,4,4,1,5,4,4,5,1.0,1.0,1.0,1.0
STU_0744,UNMSM,2.4,2.6,2.6,2.533333333333333,Bajo,Bajo,Bajo,Bajo,1,2,3,3,2,3,2,2,3,2,2,2,3,4,3,2,2,3,2,2,3,2,2,3,3,3,4,2,3,2,2,3.125,3.5,3.75,3.5
STU_0745,UNMSM,4.2,4.0,4.0,4.066666666666666,Alto,Alto,Alto,Alto,0,4,5,4,4,4,4,4,5,4,4,4,4,2,5,4,4,5,4,4,4,4,4,4,5,4,2,4,5,4,4,2.0,2.0,2.5,2.0
STU_0746,UNMSM,4.8,4.4,4.4,4.533333333333333,Alto,Alto,Alto,Alto,0,5,5,4,5,5,5,5,5,4,5,5,4,1,5,5,4,5,5,5,5,5,5,4,5,5,1,5,5,5,4,1.0,1.0,1.0,1.0
STU_0747,UNMSM,4.6,4.2,4.2,4.333333333333333,Alto,Alto,Alto,Alto,1,5,4,5,4,5,5,4,5,4,5,5,5,1,4,4,4,5,4,5,5,5,4,5,4,5,1,4,5,5,4,1.75,1.0,1.0,1.0
STU_0748,UNI,4.7,4.3,4.3,4.433333333333334,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,5,4,5,5,5,5,1,4,5,5,4,4,5,5,5,4,5,4,5,1,5,4,5,5,1.25,1.0,1.0,1.0
STU_0749,UNI,3.8,3.6,3.6,3.6666666666666665,Medio,Medio,Medio,Medio,0,4,4,4,3,4,4,4,4,3,4,4,4,2,4,4,3,4,3,4,4,4,3,4,4,4,2,4,4,4,3,2.0,2.0,2.5,2.0
STU_0750,UNI,4.8,4.4,4.4,4.533333333333333,Alto,Alto,Alto,Alto,0,5,5,4,5,5,5,5,5,4,5,5,4,1,5,5,4,5,5,5,5,5,5,4,5,5,1,5,5,5,4,1.0,1.0,1.0,1.0
STU_0752,UNI,3.6,3.4,3.4,3.466666666666667,Medio,Medio,Medio,Medio,0,4,3,4,4,3,4,4,3,4,3,3,4,2,3,4,4,3,4,4,3,4,4,4,3,3,2,4,3,3,4,2.25,2.0,2.5,2.0
STU_0753,UNI,4.6,4.2,4.2,4.333333333333333,Alto,Alto,Alto,Alto,0,5,4,5,5,4,5,5,4,5,4,4,5,1,4,5,5,4,5,5,4,5,5,5,4,4,1,5,4,4,5,1.0,1.0,1.0,1.0
STU_0754,UNI,2.4,2.6,2.6,2.533333333333333,Bajo,Bajo,Bajo,Bajo,1,3,2,3,2,3,2,2,2,3,2,2,3,4,2,2,3,2,2,3,3,3,2,3,2,3,4,2,2,2,3,2.875,3.5,3.75,3.5
STU_0755,UNI,4.2,4.0,4.0,4.066666666666666,Alto,Alto,Alto,Alto,0,4,5,4,4,4,4,4,5,4,4,4,4,2,5,4,4,5,4,4,4,4,4,4,5,4,2,4,5,4,4,2.0,2.0,2.5,2.0
STU_0756,UNI,4.8,4.4,4.4,4.533333333333333,Alto,Alto,Alto,Alto,0,5,5,5,4,5,5,5,5,5,4,4,5,1,5,5,5,5,4,5,5,5,4,5,5,5,1,5,5,4,5,1.25,1.0,1.0,1.0
STU_0757,UNI,4.6,4.2,4.2,4.333333333333333,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,4,5,4,5,5,5,1,4,4,4,5,4,5,5,5,4,5,4,5,1,4,5,5,4,1.0,1.0,1.0,1.0
STU_0758,UNI,4.7,4.3,4.3,4.433333333333334,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,5,4,5,5,5,5,1,4,5,5,4,4,5,5,5,4,5,4,5,1,5,4,5,5,1.25,1.0,1.0,1.0
STU_0759,UNI,3.8,3.6,3.6,3.6666666666666665,Medio,Medio,Medio,Medio,0,4,4,4,3,4,4,4,4,3,4,4,4,2,4,4,3,4,3,4,4,4,3,4,4,4,2,4,4,4,3,2.0,2.0,2.5,2.0
STU_0760,UNI,4.3,4.1,4.1,4.166666666666666,Alto,Alto,Alto,Alto,1,4,5,4,4,5,4,4,5,4,4,4,4,2,5,4,4,5,4,4,5,4,4,4,5,5,2,4,5,4,4,2.5,2.0,2.5,2.0
STU_0761,UNI,4.8,4.4,4.4,4.533333333333333,Alto,Alto,Alto,Alto,0,5,5,5,4,5,5,5,5,5,4,4,5,1,5,5,5,5,4,5,5,5,4,5,5,5,1,5,5,4,5,1.0,1.0,1.0,1.0
STU_0762,UNI,3.6,3.4,3.4,3.466666666666667,Medio,Medio,Medio,Medio,0,4,3,4,4,3,4,4,3,4,3,3,4,2,3,4,4,3,4,4,3,4,4,4,3,3,2,4,3,3,4,2.25,2.0,2.5,2.0
STU_0763,UNI,4.6,4.2,4.2,4.333333333333333,Alto,Alto,Alto,Alto,0,5,4,5,5,4,5,5,4,5,4,4,5,1,4,5,5,4,5,5,4,5,5,5,4,4,1,5,4,4,5,1.0,1.0,1.0,1.0
STU_0764,UNI,2.4,2.6,2.6,2.533333333333333,Bajo,Bajo,Bajo,Bajo,1,2,3,3,2,3,2,2,3,2,2,2,3,4,3,2,2,3,2,2,3,2,2,3,3,3,4,2,3,2,2,2.875,3.5,3.75,3.5
STU_0765,UNI,4.2,4.0,4.0,4.066666666666666,Alto,Alto,Alto,Alto,0,4,5,4,4,4,4,4,5,4,4,4,4,2,5,4,4,5,4,4,4,4,4,4,5,4,2,4,5,4,4,2.25,2.0,2.5,2.0
STU_0766,UNI,4.8,4.4,4.4,4.533333333333333,Alto,Alto,Alto,Alto,0,5,5,4,5,5,5,5,5,4,5,5,4,1,5,5,4,5,5,5,5,5,5,4,5,5,1,5,5,5,4,1.0,1.0,1.0,1.0
STU_0767,UNI,4.6,4.2,4.2,4.333333333333333,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,4,5,4,5,5,5,1,4,4,4,5,4,5,5,5,4,5,4,5,1,4,5,5,4,1.25,1.0,1.0,1.0
STU_0768,UNI,4.7,4.1,3.6,4.133333333333334,Alto,Alto,Medio,Alto,0,5,4,5,4,5,5,5,4,5,5,5,4,4,3,5,4,5,5,5,1,2,3,5,5,4,5,2,3,2,5,1.0,1.125,1.0,1.125
STU_0769,UNI,3.7,3.3,3.0,3.3333333333333335,Medio,Bajo,Bajo,Bajo,0,4,3,4,3,4,4,4,3,4,4,4,3,4,2,3,4,3,4,4,2,2,3,4,4,3,4,2,2,2,4,2.25,2.25,2.5,2.25
STU_0770,UNI,2.7,2.6,2.6,2.6333333333333333,Bajo,Bajo,Bajo,Bajo,1,3,3,3,2,3,2,2,3,3,3,2,2,3,1,2,3,3,3,3,4,1,2,3,4,4,3,2,2,1,4,3.375,3.5,3.75,3.5
STU_0771,UNI,4.8,4.4,3.9,4.366666666666666,Alto,Alto,Alto,Alto,0,5,5,5,4,5,5,5,5,5,4,5,5,5,3,5,5,5,5,5,1,3,4,5,5,2,5,3,4,3,5,1.0,1.0,1.0,1.0
STU_0772,UNI,3.7,3.3,3.3,3.4333333333333336,Medio,Bajo,Medio,Medio,0,4,4,3,4,3,4,4,4,3,4,4,3,4,2,3,3,4,4,4,2,2,3,4,5,3,5,2,2,2,5,2.25,2.125,2.5,2.125
STU_0773,UNI,2.6,2.6,2.5,2.566666666666667,Bajo,Bajo,Bajo,Bajo,1,3,2,3,3,3,2,2,3,2,3,3,2,2,1,3,3,2,3,3,4,1,2,3,4,4,3,2,1,1,4,4.0,3.75,4.0,3.75
STU_0774,UNI,4.7,4.1,3.9,4.233333333333333,Alto,Alto,Alto,Alto,0,5,4,5,5,4,5,5,5,4,5,5,4,4,3,5,4,5,5,5,1,3,4,5,5,2,5,3,4,3,5,1.0,1.0,1.0,1.0
